gene,species,species_code,transcript_id,sequence_id,window_index,start,end,center,absolute_start,absolute_end,absolute_center,window_size,step_size,entropy_method,k,invalid_symbol_count,invalid_symbols,entropy,status,word_length,used_length
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,487,48600,49600,49100.0,48600,49600,49100.0,1000,100,jin,3,0,,0.9288799619987588,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,488,48700,49700,49200.0,48700,49700,49200.0,1000,100,jin,3,0,,0.9363906782081844,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,489,48800,49800,49300.0,48800,49800,49300.0,1000,100,jin,3,0,,0.9446669970314416,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,490,48900,49900,49400.0,48900,49900,49400.0,1000,100,jin,3,0,,0.9438143260914534,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,491,49000,50000,49500.0,49000,50000,49500.0,1000,100,jin,3,0,,0.95471103739663,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,492,49100,50100,49600.0,49100,50100,49600.0,1000,100,jin,3,0,,0.9573691262662232,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,493,49200,50200,49700.0,49200,50200,49700.0,1000,100,jin,3,0,,0.9591706121860714,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,494,49300,50300,49800.0,49300,50300,49800.0,1000,100,jin,3,0,,0.9584748084414242,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,495,49400,50400,49900.0,49400,50400,49900.0,1000,100,jin,3,0,,0.9628050886772311,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,496,49500,50500,50000.0,49500,50500,50000.0,1000,100,jin,3,0,,0.9553992666483446,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,497,49600,50600,50100.0,49600,50600,50100.0,1000,100,jin,3,0,,0.9626947007489127,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,498,49700,50700,50200.0,49700,50700,50200.0,1000,100,jin,3,0,,0.9563353551080817,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,499,49800,50800,50300.0,49800,50800,50300.0,1000,100,jin,3,0,,0.957104694317298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,500,49900,50900,50400.0,49900,50900,50400.0,1000,100,jin,3,0,,0.9473679240545324,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,501,50000,51000,50500.0,50000,51000,50500.0,1000,100,jin,3,0,,0.9565456573153303,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,502,50100,51100,50600.0,50100,51100,50600.0,1000,100,jin,3,0,,0.9432178030312889,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,503,50200,51200,50700.0,50200,51200,50700.0,1000,100,jin,3,0,,0.9373085022567805,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,504,50300,51300,50800.0,50300,51300,50800.0,1000,100,jin,3,0,,0.8908158801077096,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,505,50400,51400,50900.0,50400,51400,50900.0,1000,100,jin,3,0,,0.9012204415107608,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,506,50500,51500,51000.0,50500,51500,51000.0,1000,100,jin,3,0,,0.9549532099516848,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,507,50600,51600,51100.0,50600,51600,51100.0,1000,100,jin,3,0,,0.9689628659803668,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,508,50700,51700,51200.0,50700,51700,51200.0,1000,100,jin,3,0,,0.9588937111357542,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,509,50800,51800,51300.0,50800,51800,51300.0,1000,100,jin,3,0,,0.960133183777173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,510,50900,51900,51400.0,50900,51900,51400.0,1000,100,jin,3,0,,0.9658181198189637,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,511,51000,52000,51500.0,51000,52000,51500.0,1000,100,jin,3,0,,0.9625379961878516,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,512,51100,52100,51600.0,51100,52100,51600.0,1000,100,jin,3,0,,0.9565456573153303,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,513,51200,52200,51700.0,51200,52200,51700.0,1000,100,jin,3,0,,0.9569588018513753,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,514,51300,52300,51800.0,51300,52300,51800.0,1000,100,jin,3,0,,0.9584748084414242,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,515,51400,52400,51900.0,51400,52400,51900.0,1000,100,jin,3,0,,0.9677956003066336,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,516,51500,52500,52000.0,51500,52500,52000.0,1000,100,jin,3,0,,0.9630941194501293,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,517,51600,52600,52100.0,51600,52600,52100.0,1000,100,jin,3,0,,0.9518031615004484,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,518,51700,52700,52200.0,51700,52700,52200.0,1000,100,jin,3,0,,0.9231597695197072,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,519,51800,52800,52300.0,51800,52800,52300.0,1000,100,jin,3,0,,0.9462051741974539,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,520,51900,52900,52400.0,51900,52900,52400.0,1000,100,jin,3,0,,0.9495172475406769,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,521,52000,53000,52500.0,52000,53000,52500.0,1000,100,jin,3,0,,0.9368513110627258,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,522,52100,53100,52600.0,52100,53100,52600.0,1000,100,jin,3,0,,0.9588937111357542,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,523,52200,53200,52700.0,52200,53200,52700.0,1000,100,jin,3,0,,0.957939600702154,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,524,52300,53300,52800.0,52300,53300,52800.0,1000,100,jin,3,0,,0.9648157207025321,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,525,52400,53400,52900.0,52400,53400,52900.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,526,52500,53500,53000.0,52500,53500,53000.0,1000,100,jin,3,0,,0.9628857465443895,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,527,52600,53600,53100.0,52600,53600,53100.0,1000,100,jin,3,0,,0.9616033235936651,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,528,52700,53700,53200.0,52700,53700,53200.0,1000,100,jin,3,0,,0.9585473810176247,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,529,52800,53800,53300.0,52800,53800,53300.0,1000,100,jin,3,0,,0.9499342638157499,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,530,52900,53900,53400.0,52900,53900,53400.0,1000,100,jin,3,0,,0.9585700777657379,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,531,53000,54000,53500.0,53000,54000,53500.0,1000,100,jin,3,0,,0.9648157207025321,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,532,53100,54100,53600.0,53100,54100,53600.0,1000,100,jin,3,0,,0.9632126312102555,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,533,53200,54200,53700.0,53200,54200,53700.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,534,53300,54300,53800.0,53300,54300,53800.0,1000,100,jin,3,0,,0.9602407970383474,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,535,53400,54400,53900.0,53400,54400,53900.0,1000,100,jin,3,0,,0.9594412856725287,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,536,53500,54500,54000.0,53500,54500,54000.0,1000,100,jin,3,0,,0.9644189384475942,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,537,53600,54600,54100.0,53600,54600,54100.0,1000,100,jin,3,0,,0.9656015135046702,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,538,53700,54700,54200.0,53700,54700,54200.0,1000,100,jin,3,0,,0.9580529660550196,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,539,53800,54800,54300.0,53800,54800,54300.0,1000,100,jin,3,0,,0.9452399808971998,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,540,53900,54900,54400.0,53900,54900,54400.0,1000,100,jin,3,0,,0.9441497952408078,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,541,54000,55000,54500.0,54000,55000,54500.0,1000,100,jin,3,0,,0.9562580283014815,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,542,54100,55100,54600.0,54100,55100,54600.0,1000,100,jin,3,0,,0.9485628212127192,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,543,54200,55200,54700.0,54200,55200,54700.0,1000,100,jin,3,0,,0.9512751140552979,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,544,54300,55300,54800.0,54300,55300,54800.0,1000,100,jin,3,0,,0.9502713208747253,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,545,54400,55400,54900.0,54400,55400,54900.0,1000,100,jin,3,0,,0.9459237458027022,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,546,54500,55500,55000.0,54500,55500,55000.0,1000,100,jin,3,0,,0.9521526813689573,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,547,54600,55600,55100.0,54600,55600,55100.0,1000,100,jin,3,0,,0.9378115369359712,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,548,54700,55700,55200.0,54700,55700,55200.0,1000,100,jin,3,0,,0.9517154991265556,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,549,54800,55800,55300.0,54800,55800,55300.0,1000,100,jin,3,0,,0.958181466917298,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,550,54900,55900,55400.0,54900,55900,55400.0,1000,100,jin,3,0,,0.9569588018513753,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,551,55000,56000,55500.0,55000,56000,55500.0,1000,100,jin,3,0,,0.9503878479365783,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,552,55100,56100,55600.0,55100,56100,55600.0,1000,100,jin,3,0,,0.9567693807724708,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,553,55200,56200,55700.0,55200,56200,55700.0,1000,100,jin,3,0,,0.9567693807724708,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,554,55300,56300,55800.0,55300,56300,55800.0,1000,100,jin,3,0,,0.9597228593623252,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,555,55400,56400,55900.0,55400,56400,55900.0,1000,100,jin,3,0,,0.9710521095039576,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,556,55500,56500,56000.0,55500,56500,56000.0,1000,100,jin,3,0,,0.9623351477374588,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,557,55600,56600,56100.0,55600,56600,56100.0,1000,100,jin,3,0,,0.9517634710898372,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,558,55700,56700,56200.0,55700,56700,56200.0,1000,100,jin,3,0,,0.9605546287844678,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,559,55800,56800,56300.0,55800,56800,56300.0,1000,100,jin,3,0,,0.9538702923158953,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,560,55900,56900,56400.0,55900,56900,56400.0,1000,100,jin,3,0,,0.9566828519308935,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,561,56000,57000,56500.0,56000,57000,56500.0,1000,100,jin,3,0,,0.9524261140640652,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,562,56100,57100,56600.0,56100,57100,56600.0,1000,100,jin,3,0,,0.9573691262662232,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,563,56200,57200,56700.0,56200,57200,56700.0,1000,100,jin,3,0,,0.9558981728656798,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,564,56300,57300,56800.0,56300,57300,56800.0,1000,100,jin,3,0,,0.9565456573153303,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,565,56400,57400,56900.0,56400,57400,56900.0,1000,100,jin,3,0,,0.9619485721712917,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,566,56500,57500,57000.0,56500,57500,57000.0,1000,100,jin,3,0,,0.9629296086046121,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,567,56600,57600,57100.0,56600,57600,57100.0,1000,100,jin,3,0,,0.964665772198011,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,568,56700,57700,57200.0,56700,57700,57200.0,1000,100,jin,3,0,,0.9562580283014815,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,569,56800,57800,57300.0,56800,57800,57300.0,1000,100,jin,3,0,,0.9610699452649184,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,570,56900,57900,57400.0,56900,57900,57400.0,1000,100,jin,3,0,,0.9544362376040816,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,571,57000,58000,57500.0,57000,58000,57500.0,1000,100,jin,3,0,,0.9637324125602061,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,572,57100,58100,57600.0,57100,58100,57600.0,1000,100,jin,3,0,,0.9636980405303827,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,573,57200,58200,57700.0,57200,58200,57700.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,574,57300,58300,57800.0,57300,58300,57800.0,1000,100,jin,3,0,,0.9615656160358123,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,575,57400,58400,57900.0,57400,58400,57900.0,1000,100,jin,3,0,,0.9594000519576128,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,576,57500,58500,58000.0,57500,58500,58000.0,1000,100,jin,3,0,,0.9508314788803182,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,577,57600,58600,58100.0,57600,58600,58100.0,1000,100,jin,3,0,,0.9565456573153303,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,578,57700,58700,58200.0,57700,58700,58200.0,1000,100,jin,3,0,,0.960133183777173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,579,57800,58800,58300.0,57800,58800,58300.0,1000,100,jin,3,0,,0.9670046376663182,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,580,57900,58900,58400.0,57900,58900,58400.0,1000,100,jin,3,0,,0.9630941194501293,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,581,58000,59000,58500.0,58000,59000,58500.0,1000,100,jin,3,0,,0.9709908645073794,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,582,58100,59100,58600.0,58100,59100,58600.0,1000,100,jin,3,0,,0.9648157207025321,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,583,58200,59200,58700.0,58200,59200,58700.0,1000,100,jin,3,0,,0.965322796014377,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,584,58300,59300,58800.0,58300,59300,58800.0,1000,100,jin,3,0,,0.963617429328306,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,585,58400,59400,58900.0,58400,59400,58900.0,1000,100,jin,3,0,,0.9670046376663182,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,586,58500,59500,59000.0,58500,59500,59000.0,1000,100,jin,3,0,,0.9589752283282008,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,587,58600,59600,59100.0,58600,59600,59100.0,1000,100,jin,3,0,,0.9618878122127906,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,588,58700,59700,59200.0,58700,59700,59200.0,1000,100,jin,3,0,,0.9632126312102555,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,589,58800,59800,59300.0,58800,59800,59300.0,1000,100,jin,3,0,,0.960133183777173,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,590,58900,59900,59400.0,58900,59900,59400.0,1000,100,jin,3,0,,0.9575235970116281,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,591,59000,60000,59500.0,59000,60000,59500.0,1000,100,jin,3,0,,0.9605407263101974,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,592,59100,60100,59600.0,59100,60100,59600.0,1000,100,jin,3,0,,0.9548640849146577,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,593,59200,60200,59700.0,59200,60200,59700.0,1000,100,jin,3,0,,0.9619485721712917,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,594,59300,60300,59800.0,59300,60300,59800.0,1000,100,jin,3,0,,0.9595754103041219,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,595,59400,60400,59900.0,59400,60400,59900.0,1000,100,jin,3,0,,0.9534454686864833,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,596,59500,60500,60000.0,59500,60500,60000.0,1000,100,jin,3,0,,0.9594000519576128,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,597,59600,60600,60100.0,59600,60600,60100.0,1000,100,jin,3,0,,0.9563353551080817,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,598,59700,60700,60200.0,59700,60700,60200.0,1000,100,jin,3,0,,0.9562580283014815,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,599,59800,60800,60300.0,59800,60800,60300.0,1000,100,jin,3,0,,0.9632126312102555,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,600,59900,60900,60400.0,59900,60900,60400.0,1000,100,jin,3,0,,0.9695768871651578,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,601,60000,61000,60500.0,60000,61000,60500.0,1000,100,jin,3,0,,0.9697286380351525,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,602,60100,61100,60600.0,60100,61100,60600.0,1000,100,jin,3,0,,0.9548640849146577,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,603,60200,61200,60700.0,60200,61200,60700.0,1000,100,jin,3,0,,0.9669047897726696,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,604,60300,61300,60800.0,60300,61300,60800.0,1000,100,jin,3,0,,0.9666052189651015,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,605,60400,61400,60900.0,60400,61400,60900.0,1000,100,jin,3,0,,0.9541169375548741,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,606,60500,61500,61000.0,60500,61500,61000.0,1000,100,jin,3,0,,0.9540876736702959,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,607,60600,61600,61100.0,60600,61600,61100.0,1000,100,jin,3,0,,0.9441497952408078,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,608,60700,61700,61200.0,60700,61700,61200.0,1000,100,jin,3,0,,0.939837104584397,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,609,60800,61800,61300.0,60800,61800,61300.0,1000,100,jin,3,0,,0.9392602901223411,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,610,60900,61900,61400.0,60900,61900,61400.0,1000,100,jin,3,0,,0.9438143260914534,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,611,61000,62000,61500.0,61000,62000,61500.0,1000,100,jin,3,0,,0.9571649411071953,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,612,61100,62100,61600.0,61100,62100,61600.0,1000,100,jin,3,0,,0.9595754103041219,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,613,61200,62200,61700.0,61200,62200,61700.0,1000,100,jin,3,0,,0.9573691262662232,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,614,61300,62300,61800.0,61300,62300,61800.0,1000,100,jin,3,0,,0.9561296536248043,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,615,61400,62400,61900.0,61400,62400,61900.0,1000,100,jin,3,0,,0.9561296536248043,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,616,61500,62500,62000.0,61500,62500,62000.0,1000,100,jin,3,0,,0.9540876736702959,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,617,61600,62600,62100.0,61600,62600,62100.0,1000,100,jin,3,0,,0.9499342638157499,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,618,61700,62700,62200.0,61700,62700,62200.0,1000,100,jin,3,0,,0.9534454686864833,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,619,61800,62800,62300.0,61800,62800,62300.0,1000,100,jin,3,0,,0.9575235970116281,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,620,61900,62900,62400.0,61900,62900,62400.0,1000,100,jin,3,0,,0.9598722000150895,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,621,62000,63000,62500.0,62000,63000,62500.0,1000,100,jin,3,0,,0.9552889085440697,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,622,62100,63100,62600.0,62100,63100,62600.0,1000,100,jin,3,0,,0.9623351477374588,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,623,62200,63200,62700.0,62200,63200,62700.0,1000,100,jin,3,0,,0.9649207055963055,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,624,62300,63300,62800.0,62300,63300,62800.0,1000,100,jin,3,0,,0.9661189969705314,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,625,62400,63400,62900.0,62400,63400,62900.0,1000,100,jin,3,0,,0.9581164666750639,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,626,62500,63500,63000.0,62500,63500,63000.0,1000,100,jin,3,0,,0.9611467133414822,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,627,62600,63600,63100.0,62600,63600,63100.0,1000,100,jin,3,0,,0.9628688923038117,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,628,62700,63700,63200.0,62700,63700,63200.0,1000,100,jin,3,0,,0.9676804430296424,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,629,62800,63800,63300.0,62800,63800,63300.0,1000,100,jin,3,0,,0.9607248709550777,ok,4,259
BRCA1,Homo sapiens,hs,NM_007294.3,Homo_sapiens_BRCA1_locus,630,62900,63900,63400.0,62900,63900,63400.0,1000,100,jin,3,0,,0.9388953360280489,ok,4,259
